,Zip,Complain,Count
936,11215,BEST/Site Safety,15
937,11216,BEST/Site Safety,11
938,11217,BEST/Site Safety,23
939,11218,BEST/Site Safety,8
940,11219,BEST/Site Safety,10
941,11220,BEST/Site Safety,7
942,11221,BEST/Site Safety,36
943,11222,BEST/Site Safety,13
944,11223,BEST/Site Safety,1
945,11224,BEST/Site Safety,4
946,11225,BEST/Site Safety,2
947,11226,BEST/Site Safety,6
948,11228,BEST/Site Safety,1
949,11229,BEST/Site Safety,6
950,11230,BEST/Site Safety,8
951,11231,BEST/Site Safety,26
952,11232,BEST/Site Safety,1
953,11233,BEST/Site Safety,8
954,11234,BEST/Site Safety,1
955,11235,BEST/Site Safety,11
956,11236,BEST/Site Safety,4
957,11237,BEST/Site Safety,12
958,11238,BEST/Site Safety,18
959,11239,BEST/Site Safety,3
960,11249,BEST/Site Safety,17
961,11354,BEST/Site Safety,9
962,11355,BEST/Site Safety,15
963,11356,BEST/Site Safety,6
964,11357,BEST/Site Safety,1
965,11358,BEST/Site Safety,3
966,11361,BEST/Site Safety,3
967,11362,BEST/Site Safety,2
968,11363,BEST/Site Safety,1
969,11364,BEST/Site Safety,1
970,11365,BEST/Site Safety,1
971,11366,BEST/Site Safety,1
972,11367,BEST/Site Safety,1
973,11368,BEST/Site Safety,16
974,11369,BEST/Site Safety,3
975,11372,BEST/Site Safety,4
976,11373,BEST/Site Safety,5
977,11374,BEST/Site Safety,3
978,11375,BEST/Site Safety,5
979,11377,BEST/Site Safety,8
980,11378,BEST/Site Safety,2
981,11385,BEST/Site Safety,4
982,11413,BEST/Site Safety,2
983,11414,BEST/Site Safety,1
984,11415,BEST/Site Safety,6
985,11419,BEST/Site Safety,25
986,11420,BEST/Site Safety,2
987,11423,BEST/Site Safety,3
988,11432,BEST/Site Safety,6
989,11435,BEST/Site Safety,3
990,11436,BEST/Site Safety,2
991,11691,BEST/Site Safety,2
992,11693,BEST/Site Safety,2
993,11694,BEST/Site Safety,2
994,10001,Bike Rack Condition,1
995,10002,Bike Rack Condition,6
996,10003,Bike Rack Condition,2
997,10004,Bike Rack Condition,1
998,10009,Bike Rack Condition,3
999,10010,Bike Rack Condition,1
1000,10011,Bike Rack Condition,6
1001,10012,Bike Rack Condition,2
1002,10013,Bike Rack Condition,3
1003,10014,Bike Rack Condition,4
1004,10016,Bike Rack Condition,1
1005,10018,Bike Rack Condition,3
1006,10019,Bike Rack Condition,1
1007,10022,Bike Rack Condition,1
1008,10024,Bike Rack Condition,1
1009,10025,Bike Rack Condition,1
1010,10028,Bike Rack Condition,1
1011,10029,Bike Rack Condition,2
1012,10036,Bike Rack Condition,4
1013,10038,Bike Rack Condition,2
1014,10075,Bike Rack Condition,1
1015,10119,Bike Rack Condition,3
1016,10128,Bike Rack Condition,1
1017,10281,Bike Rack Condition,1
1018,10301,Bike Rack Condition,1
1019,10463,Bike Rack Condition,1
1020,10467,Bike Rack Condition,1
1021,11105,Bike Rack Condition,2
1022,11201,Bike Rack Condition,8
1023,11204,Bike Rack Condition,2
1024,11205,Bike Rack Condition,4
1025,11206,Bike Rack Condition,1
1026,11207,Bike Rack Condition,1
1027,11208,Bike Rack Condition,1
1028,11211,Bike Rack Condition,8
1029,11212,Bike Rack Condition,4
1030,11213,Bike Rack Condition,2
1031,11215,Bike Rack Condition,8
1032,11216,Bike Rack Condition,1
1033,11218,Bike Rack Condition,6
1034,11219,Bike Rack Condition,2
1035,11220,Bike Rack Condition,2
1036,11221,Bike Rack Condition,1
1037,11222,Bike Rack Condition,5
1038,11230,Bike Rack Condition,6
1039,11232,Bike Rack Condition,2
1040,11233,Bike Rack Condition,1
1041,11235,Bike Rack Condition,1
1042,11238,Bike Rack Condition,2
1043,11249,Bike Rack Condition,5
1044,11375,Bike Rack Condition,2
1045,11426,Bike Rack Condition,1
1046,11694,Bike Rack Condition,1
1047,10000,Bike/Roller/Skate Chronic,8
1048,10001,Bike/Roller/Skate Chronic,2
1049,10002,Bike/Roller/Skate Chronic,8
1050,10003,Bike/Roller/Skate Chronic,14
1051,10004,Bike/Roller/Skate Chronic,1
1052,10005,Bike/Roller/Skate Chronic,2
1053,10007,Bike/Roller/Skate Chronic,1
1054,10009,Bike/Roller/Skate Chronic,28
1055,10010,Bike/Roller/Skate Chronic,14
1056,10011,Bike/Roller/Skate Chronic,9
1057,10012,Bike/Roller/Skate Chronic,5
1058,10013,Bike/Roller/Skate Chronic,10
1059,10014,Bike/Roller/Skate Chronic,8
1060,10016,Bike/Roller/Skate Chronic,16
1061,10017,Bike/Roller/Skate Chronic,3
1062,10018,Bike/Roller/Skate Chronic,3
1063,10019,Bike/Roller/Skate Chronic,17
1064,10021,Bike/Roller/Skate Chronic,10
1065,10022,Bike/Roller/Skate Chronic,8
1066,10023,Bike/Roller/Skate Chronic,10
1067,10024,Bike/Roller/Skate Chronic,8
1068,10025,Bike/Roller/Skate Chronic,8
1069,10026,Bike/Roller/Skate Chronic,7
1070,10027,Bike/Roller/Skate Chronic,2
1071,10028,Bike/Roller/Skate Chronic,1
1072,10029,Bike/Roller/Skate Chronic,10
1073,10031,Bike/Roller/Skate Chronic,2
1074,10032,Bike/Roller/Skate Chronic,3
1075,10033,Bike/Roller/Skate Chronic,6
1076,10034,Bike/Roller/Skate Chronic,3
1077,10035,Bike/Roller/Skate Chronic,22
1078,10036,Bike/Roller/Skate Chronic,11
1079,10037,Bike/Roller/Skate Chronic,1
1080,10038,Bike/Roller/Skate Chronic,4
1081,10040,Bike/Roller/Skate Chronic,1
1082,10048,Bike/Roller/Skate Chronic,1
1083,10065,Bike/Roller/Skate Chronic,5
1084,10069,Bike/Roller/Skate Chronic,1
1085,10075,Bike/Roller/Skate Chronic,3
1086,10128,Bike/Roller/Skate Chronic,5
1087,10280,Bike/Roller/Skate Chronic,6
1088,10281,Bike/Roller/Skate Chronic,1
1089,10282,Bike/Roller/Skate Chronic,1
1090,10301,Bike/Roller/Skate Chronic,2
1091,10303,Bike/Roller/Skate Chronic,1
1092,10307,Bike/Roller/Skate Chronic,1
1093,10309,Bike/Roller/Skate Chronic,1
1094,10314,Bike/Roller/Skate Chronic,2
1095,10451,Bike/Roller/Skate Chronic,4
1096,10452,Bike/Roller/Skate Chronic,1
1097,10453,Bike/Roller/Skate Chronic,1
1098,10454,Bike/Roller/Skate Chronic,1
1099,10456,Bike/Roller/Skate Chronic,2
1100,10457,Bike/Roller/Skate Chronic,1
1101,10458,Bike/Roller/Skate Chronic,6
1102,10460,Bike/Roller/Skate Chronic,1
1103,10461,Bike/Roller/Skate Chronic,1
1104,10463,Bike/Roller/Skate Chronic,2
1105,10464,Bike/Roller/Skate Chronic,1
1106,10466,Bike/Roller/Skate Chronic,2
1107,10467,Bike/Roller/Skate Chronic,8
1108,10468,Bike/Roller/Skate Chronic,2
1109,10469,Bike/Roller/Skate Chronic,4
1110,10471,Bike/Roller/Skate Chronic,3
1111,10472,Bike/Roller/Skate Chronic,7
1112,10473,Bike/Roller/Skate Chronic,3
1113,11101,Bike/Roller/Skate Chronic,1
1114,11102,Bike/Roller/Skate Chronic,5
1115,11103,Bike/Roller/Skate Chronic,2
1116,11104,Bike/Roller/Skate Chronic,1
1117,11105,Bike/Roller/Skate Chronic,1
1118,11106,Bike/Roller/Skate Chronic,3
1119,11201,Bike/Roller/Skate Chronic,13
1120,11203,Bike/Roller/Skate Chronic,1
1121,11204,Bike/Roller/Skate Chronic,1
1122,11205,Bike/Roller/Skate Chronic,3
1123,11206,Bike/Roller/Skate Chronic,3
1124,11208,Bike/Roller/Skate Chronic,5
1125,11209,Bike/Roller/Skate Chronic,3
1126,11211,Bike/Roller/Skate Chronic,2
1127,11212,Bike/Roller/Skate Chronic,1
1128,11213,Bike/Roller/Skate Chronic,2
1129,11214,Bike/Roller/Skate Chronic,2
1130,11215,Bike/Roller/Skate Chronic,5
1131,11217,Bike/Roller/Skate Chronic,2
1132,11218,Bike/Roller/Skate Chronic,4
1133,11219,Bike/Roller/Skate Chronic,2
1134,11221,Bike/Roller/Skate Chronic,3
1135,11222,Bike/Roller/Skate Chronic,1
1136,11224,Bike/Roller/Skate Chronic,3
1137,11225,Bike/Roller/Skate Chronic,2
1138,11226,Bike/Roller/Skate Chronic,2
1139,11228,Bike/Roller/Skate Chronic,1
1140,11229,Bike/Roller/Skate Chronic,4
1141,11230,Bike/Roller/Skate Chronic,4
1142,11231,Bike/Roller/Skate Chronic,5
1143,11233,Bike/Roller/Skate Chronic,1
1144,11234,Bike/Roller/Skate Chronic,4
1145,11235,Bike/Roller/Skate Chronic,5
1146,11236,Bike/Roller/Skate Chronic,1
1147,11237,Bike/Roller/Skate Chronic,1
1148,11238,Bike/Roller/Skate Chronic,3
1149,11249,Bike/Roller/Skate Chronic,2
1150,11354,Bike/Roller/Skate Chronic,1
1151,11358,Bike/Roller/Skate Chronic,1
1152,11361,Bike/Roller/Skate Chronic,1
1153,11363,Bike/Roller/Skate Chronic,1
1154,11366,Bike/Roller/Skate Chronic,1
1155,11369,Bike/Roller/Skate Chronic,1
1156,11372,Bike/Roller/Skate Chronic,1
1157,11374,Bike/Roller/Skate Chronic,1
1158,11375,Bike/Roller/Skate Chronic,3
1159,11377,Bike/Roller/Skate Chronic,1
1160,11378,Bike/Roller/Skate Chronic,3
1161,11379,Bike/Roller/Skate Chronic,1
1162,11385,Bike/Roller/Skate Chronic,5
1163,11413,Bike/Roller/Skate Chronic,2
1164,11415,Bike/Roller/Skate Chronic,1
1165,11417,Bike/Roller/Skate Chronic,5
1166,11419,Bike/Roller/Skate Chronic,2
1167,11421,Bike/Roller/Skate Chronic,2
1168,11432,Bike/Roller/Skate Chronic,2
1169,11433,Bike/Roller/Skate Chronic,1
1170,11435,Bike/Roller/Skate Chronic,2
1171,11693,Bike/Roller/Skate Chronic,1
1172,,Blocked Driveway,1
1173,10000,Blocked Driveway,1
1174,10001,Blocked Driveway,51
1175,10002,Blocked Driveway,73
1176,10003,Blocked Driveway,69
1177,10004,Blocked Driveway,8
1178,10005,Blocked Driveway,1
1179,10006,Blocked Driveway,4
1180,10007,Blocked Driveway,18
1181,10009,Blocked Driveway,87
1182,10010,Blocked Driveway,29
1183,10011,Blocked Driveway,81
1184,10012,Blocked Driveway,16
1185,10013,Blocked Driveway,57
1186,10014,Blocked Driveway,80
1187,10016,Blocked Driveway,74
1188,10017,Blocked Driveway,34
1189,10018,Blocked Driveway,33
1190,10019,Blocked Driveway,85
1191,10021,Blocked Driveway,121
1192,10022,Blocked Driveway,38
1193,10023,Blocked Driveway,35
1194,10024,Blocked Driveway,29
1195,10025,Blocked Driveway,34
1196,10026,Blocked Driveway,16
1197,10027,Blocked Driveway,52
1198,10028,Blocked Driveway,48
1199,10029,Blocked Driveway,99
1200,10030,Blocked Driveway,49
1201,10031,Blocked Driveway,35
1202,10032,Blocked Driveway,84
1203,10033,Blocked Driveway,43
1204,10034,Blocked Driveway,50
1205,10035,Blocked Driveway,53
1206,10036,Blocked Driveway,91
1207,10037,Blocked Driveway,32
1208,10038,Blocked Driveway,11
1209,10039,Blocked Driveway,32
1210,10040,Blocked Driveway,30
1211,10044,Blocked Driveway,1
1212,10065,Blocked Driveway,30
1213,10069,Blocked Driveway,2
1214,10075,Blocked Driveway,20
1215,10103,Blocked Driveway,1
1216,10128,Blocked Driveway,72
1217,10162,Blocked Driveway,1
1218,10280,Blocked Driveway,1
1219,10282,Blocked Driveway,2
1220,10301,Blocked Driveway,212
1221,10302,Blocked Driveway,79
1222,10303,Blocked Driveway,144
1223,10304,Blocked Driveway,156
1224,10305,Blocked Driveway,205
1225,10306,Blocked Driveway,146
1226,10307,Blocked Driveway,12
1227,10308,Blocked Driveway,61
1228,10309,Blocked Driveway,42
1229,10310,Blocked Driveway,117
1230,10312,Blocked Driveway,137
1231,10314,Blocked Driveway,377
1232,10451,Blocked Driveway,118
1233,10452,Blocked Driveway,297
1234,10453,Blocked Driveway,492
1235,10454,Blocked Driveway,106
1236,10455,Blocked Driveway,151
1237,10456,Blocked Driveway,324
1238,10457,Blocked Driveway,278
1239,10458,Blocked Driveway,288
1240,10459,Blocked Driveway,223
1241,10460,Blocked Driveway,324
1242,10461,Blocked Driveway,594
1243,10462,Blocked Driveway,581
1244,10463,Blocked Driveway,375
1245,10464,Blocked Driveway,24
1246,10465,Blocked Driveway,311
1247,10466,Blocked Driveway,1040
1248,10467,Blocked Driveway,619
1249,10468,Blocked Driveway,307
1250,10469,Blocked Driveway,695
1251,10470,Blocked Driveway,230
1252,10471,Blocked Driveway,76
1253,10472,Blocked Driveway,489
1254,10473,Blocked Driveway,322
1255,10474,Blocked Driveway,69
1256,10475,Blocked Driveway,66
1257,10803,Blocked Driveway,1
1258,11001,Blocked Driveway,9
1259,11004,Blocked Driveway,34
1260,11040,Blocked Driveway,42
1261,11101,Blocked Driveway,535
1262,11102,Blocked Driveway,569
1263,11103,Blocked Driveway,706
1264,11104,Blocked Driveway,188
1265,11105,Blocked Driveway,504
1266,11106,Blocked Driveway,570
1267,11109,Blocked Driveway,2
1268,11201,Blocked Driveway,225
1269,11203,Blocked Driveway,1039
1270,11204,Blocked Driveway,752
1271,11205,Blocked Driveway,504
1272,11206,Blocked Driveway,441
1273,11207,Blocked Driveway,841
1274,11208,Blocked Driveway,984
1275,11209,Blocked Driveway,691
1276,11210,Blocked Driveway,758
1277,11211,Blocked Driveway,287
1278,11212,Blocked Driveway,512
1279,11213,Blocked Driveway,419
1280,11214,Blocked Driveway,894
1281,11215,Blocked Driveway,415
1282,11216,Blocked Driveway,338
1283,11217,Blocked Driveway,255
1284,11218,Blocked Driveway,814
1285,11219,Blocked Driveway,651
1286,11220,Blocked Driveway,792
1287,11221,Blocked Driveway,622
1288,11222,Blocked Driveway,313
1289,11223,Blocked Driveway,840
1290,11224,Blocked Driveway,69
1291,11225,Blocked Driveway,333
1292,11226,Blocked Driveway,889
1293,11228,Blocked Driveway,357
1294,11229,Blocked Driveway,710
1295,11230,Blocked Driveway,959
1296,11231,Blocked Driveway,156
1297,11232,Blocked Driveway,302
1298,11233,Blocked Driveway,359
1299,11234,Blocked Driveway,993
1300,11235,Blocked Driveway,786
1301,11236,Blocked Driveway,1057
1302,11237,Blocked Driveway,418
1303,11238,Blocked Driveway,426
1304,11239,Blocked Driveway,2
1305,11249,Blocked Driveway,230
1306,11354,Blocked Driveway,546
1307,11355,Blocked Driveway,993
1308,11356,Blocked Driveway,319
1309,11357,Blocked Driveway,148
1310,11358,Blocked Driveway,461
1311,11360,Blocked Driveway,69
1312,11361,Blocked Driveway,251
1313,11362,Blocked Driveway,74
1314,11363,Blocked Driveway,64
1315,11364,Blocked Driveway,126
1316,11365,Blocked Driveway,224
1317,11366,Blocked Driveway,126
1318,11367,Blocked Driveway,219
1319,11368,Blocked Driveway,1752
1320,11369,Blocked Driveway,736
1321,11370,Blocked Driveway,445
1322,11372,Blocked Driveway,419
1323,11373,Blocked Driveway,964
1324,11374,Blocked Driveway,522
1325,11375,Blocked Driveway,544
1326,11377,Blocked Driveway,1088
1327,11378,Blocked Driveway,587
1328,11379,Blocked Driveway,419
1329,11385,Blocked Driveway,1368
1330,11411,Blocked Driveway,71
1331,11412,Blocked Driveway,224
1332,11413,Blocked Driveway,224
1333,11414,Blocked Driveway,118
1334,11415,Blocked Driveway,273
1335,11416,Blocked Driveway,435
1336,11417,Blocked Driveway,445
1337,11418,Blocked Driveway,609
1338,11419,Blocked Driveway,1083
1339,11420,Blocked Driveway,665
1340,11421,Blocked Driveway,713
1341,11422,Blocked Driveway,158
1342,11423,Blocked Driveway,256
1343,11426,Blocked Driveway,98
1344,11427,Blocked Driveway,92
1345,11428,Blocked Driveway,110
1346,11429,Blocked Driveway,141
1347,11430,Blocked Driveway,4
1348,11432,Blocked Driveway,558
1349,11433,Blocked Driveway,395
1350,11434,Blocked Driveway,381
1351,11435,Blocked Driveway,655
1352,11436,Blocked Driveway,169
1353,11691,Blocked Driveway,141
1354,11692,Blocked Driveway,22
1355,11693,Blocked Driveway,41
1356,11694,Blocked Driveway,59
1357,,Boilers,23
1358,10001,Boilers,2
1359,10002,Boilers,8
1360,10003,Boilers,16
1361,10004,Boilers,3
1362,10009,Boilers,19
1363,10010,Boilers,11
1364,10011,Boilers,22
1365,10012,Boilers,14
1366,10013,Boilers,8
1367,10014,Boilers,8
1368,10016,Boilers,10
1369,10017,Boilers,1
1370,10018,Boilers,3
1371,10019,Boilers,20
1372,10020,Boilers,1
1373,10021,Boilers,7
1374,10022,Boilers,15
1375,10023,Boilers,15
1376,10024,Boilers,13
1377,10025,Boilers,31
1378,10026,Boilers,11
1379,10027,Boilers,22
1380,10028,Boilers,12
1381,10029,Boilers,29
1382,10030,Boilers,21
1383,10031,Boilers,40
1384,10032,Boilers,32
1385,10033,Boilers,12
1386,10034,Boilers,20
1387,10035,Boilers,17
1388,10036,Boilers,10
1389,10037,Boilers,5
1390,10038,Boilers,3
1391,10039,Boilers,10
1392,10040,Boilers,17
1393,10065,Boilers,14
1394,10075,Boilers,9
1395,10128,Boilers,12
1396,10301,Boilers,10
1397,10302,Boilers,1
1398,10303,Boilers,6
1399,10304,Boilers,6
1400,10305,Boilers,1
1401,10306,Boilers,7
1402,10309,Boilers,1
1403,10310,Boilers,3
1404,10312,Boilers,1
1405,10314,Boilers,2
1406,10451,Boilers,12
1407,10452,Boilers,25
1408,10453,Boilers,30
1409,10454,Boilers,5
1410,10455,Boilers,13
1411,10456,Boilers,33
1412,10457,Boilers,31
1413,10458,Boilers,25
1414,10459,Boilers,22
1415,10460,Boilers,19
1416,10461,Boilers,29
1417,10462,Boilers,23
1418,10463,Boilers,24
1419,10464,Boilers,3
1420,10465,Boilers,4
1421,10466,Boilers,15
1422,10467,Boilers,18
1423,10468,Boilers,63
1424,10469,Boilers,10
1425,10470,Boilers,7
1426,10471,Boilers,4
1427,10472,Boilers,18
1428,10473,Boilers,3
1429,10474,Boilers,8
1430,11004,Boilers,3
1431,11040,Boilers,1
1432,11101,Boilers,6
1433,11102,Boilers,12
1434,11103,Boilers,6
1435,11104,Boilers,16
1436,11105,Boilers,7
1437,11106,Boilers,5
1438,11201,Boilers,4
1439,11203,Boilers,27
1440,11204,Boilers,7
1441,11205,Boilers,8
1442,11206,Boilers,13
1443,11207,Boilers,26
1444,11208,Boilers,24
1445,11209,Boilers,4
1446,11210,Boilers,19
1447,11211,Boilers,15
1448,11212,Boilers,16
1449,11213,Boilers,33
1450,11214,Boilers,20
1451,11215,Boilers,18
1452,11216,Boilers,24
1453,11217,Boilers,11
1454,11218,Boilers,13
1455,11219,Boilers,7
1456,11220,Boilers,17
1457,11221,Boilers,24
1458,11222,Boilers,5
1459,11223,Boilers,2
1460,11224,Boilers,9
1461,11225,Boilers,27
1462,11226,Boilers,52
1463,11228,Boilers,11
1464,11229,Boilers,6
1465,11230,Boilers,19
1466,11231,Boilers,9
1467,11232,Boilers,2
1468,11233,Boilers,29
1469,11234,Boilers,10
1470,11235,Boilers,24
1471,11236,Boilers,14
1472,11237,Boilers,16
1473,11238,Boilers,27
1474,11249,Boilers,3
1475,11354,Boilers,5
1476,11355,Boilers,13
1477,11356,Boilers,3
1478,11357,Boilers,3
1479,11358,Boilers,3
1480,11360,Boilers,1
1481,11361,Boilers,2
1482,11364,Boilers,7
1483,11365,Boilers,3
1484,11367,Boilers,7
1485,11368,Boilers,15
1486,11369,Boilers,4
1487,11372,Boilers,7
1488,11373,Boilers,11
1489,11374,Boilers,5
1490,11375,Boilers,12
1491,11377,Boilers,17
1492,11378,Boilers,2
1493,11379,Boilers,2
1494,11385,Boilers,15
1495,11412,Boilers,8
1496,11413,Boilers,4
1497,11414,Boilers,8
1498,11415,Boilers,1
1499,11416,Boilers,2
1500,11417,Boilers,1
1501,11418,Boilers,5
1502,11419,Boilers,18
1503,11420,Boilers,5
1504,11421,Boilers,6
1505,11422,Boilers,3
1506,11423,Boilers,4
1507,11426,Boilers,2
1508,11427,Boilers,5
1509,11428,Boilers,1
1510,11429,Boilers,2
1511,11432,Boilers,12
1512,11433,Boilers,7
1513,11434,Boilers,12
1514,11435,Boilers,11
1515,11436,Boilers,13
1516,11691,Boilers,17
1517,11692,Boilers,4
1518,11693,Boilers,6
1519,11694,Boilers,12
1520,10001,Bottled Water,1
1521,10023,Bottled Water,1
1522,11102,Bottled Water,1
1523,11201,Bottled Water,1
1524,11203,Bottled Water,1
1525,11204,Bottled Water,1
1526,11215,Bottled Water,1
1527,11217,Bottled Water,1
1528,11218,Bottled Water,1
1529,11220,Bottled Water,1
1530,11235,Bottled Water,1
1531,11364,Bottled Water,2
1532,11413,Bottled Water,1
1533,,Bridge Condition,378
1534,10002,Bridge Condition,24
1535,10033,Bridge Condition,4
1536,10035,Bridge Condition,4
1537,10044,Bridge Condition,16
1538,10314,Bridge Condition,8
1539,10451,Bridge Condition,2
1540,10452,Bridge Condition,7
1541,10460,Bridge Condition,2
1542,10469,Bridge Condition,1
1543,11101,Bridge Condition,3
1544,11201,Bridge Condition,17
1545,11214,Bridge Condition,1
1546,11215,Bridge Condition,10
1547,11222,Bridge Condition,16
1548,11234,Bridge Condition,4
1549,11237,Bridge Condition,2
1550,11362,Bridge Condition,1
1551,11378,Bridge Condition,7
1552,11414,Bridge Condition,2
1553,11422,Bridge Condition,1
1554,11693,Bridge Condition,2
1555,,Broken Muni Meter,421
1556,10001,Broken Muni Meter,498
1557,10002,Broken Muni Meter,921
1558,10003,Broken Muni Meter,1461
1559,10004,Broken Muni Meter,123
1560,10005,Broken Muni Meter,252
1561,10006,Broken Muni Meter,16
1562,10007,Broken Muni Meter,276
1563,10009,Broken Muni Meter,301
1564,10010,Broken Muni Meter,665
1565,10011,Broken Muni Meter,831
1566,10012,Broken Muni Meter,196
1567,10013,Broken Muni Meter,1253
1568,10014,Broken Muni Meter,474
1569,10016,Broken Muni Meter,886
1570,10017,Broken Muni Meter,600
1571,10018,Broken Muni Meter,631
1572,10019,Broken Muni Meter,1331
1573,10020,Broken Muni Meter,111
1574,10021,Broken Muni Meter,360
1575,10022,Broken Muni Meter,726
1576,10023,Broken Muni Meter,1801
1577,10024,Broken Muni Meter,787
1578,10025,Broken Muni Meter,286
1579,10026,Broken Muni Meter,1
1580,10027,Broken Muni Meter,693
1581,10028,Broken Muni Meter,556
1582,10029,Broken Muni Meter,211
1583,10030,Broken Muni Meter,9
1584,10031,Broken Muni Meter,42
1585,10032,Broken Muni Meter,80
1586,10033,Broken Muni Meter,73
1587,10034,Broken Muni Meter,24
1588,10035,Broken Muni Meter,16
1589,10036,Broken Muni Meter,781
1590,10037,Broken Muni Meter,15
1591,10038,Broken Muni Meter,189
1592,10039,Broken Muni Meter,1
1593,10040,Broken Muni Meter,42
1594,10044,Broken Muni Meter,2
1595,10048,Broken Muni Meter,1
1596,10065,Broken Muni Meter,367
1597,10075,Broken Muni Meter,336
1598,10103,Broken Muni Meter,14
